Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
1/1/2013,Sydney,20.2,26.2,0,11,10.9,E,30,ESE,E,9,19,70,68,1012,1008.6,6,3,23.2,24.1,No,0,No
1/2/2013,Sydney,20.3,22.9,0,7.4,0.9,S,52,SE,SE,17,24,70,61,1013.8,1015.1,7,7,21.8,21.1,No,0,No
1/3/2013,Sydney,18.4,24.8,0,5.6,12.4,E,30,ESE,E,7,19,54,54,1018.8,1016.6,4,1,21.8,23.5,No,0,No
1/4/2013,Sydney,18.3,26.6,0,9,13.1,NNE,52,NE,ENE,17,26,59,60,1016.7,1014.1,1,0,24.4,24.8,No,0,No
1/5/2013,Sydney,20.9,28.3,0,9.6,12.7,NE,52,NE,ENE,9,17,56,56,1016.1,1014.3,0,1,25.2,27.2,No,0,No
1/6/2013,Sydney,21.6,28,0,11.6,13.1,E,33,ENE,E,13,20,65,56,1021,1019.7,3,1,25.6,27,No,0,No
1/7/2013,Sydney,21.4,27.5,0,8,9,NNE,46,S,E,9,20,74,65,1022.5,1018.4,8,1,23.2,25.9,No,0,No
1/8/2013,Sydney,20.9,42.3,0,9.8,8.7,NNW,69,SSE,NW,4,28,52,14,1005.8,999.1,6,6,27.3,39.8,No,0,No
1/9/2013,Sydney,21.1,25,0,18.4,6.1,SSE,50,S,SSE,24,28,64,44,999.3,1002.1,6,6,22.5,21.7,No,0,No
1/10/2013,Sydney,20.2,25.4,0,8.4,1.4,ENE,37,ENE,ENE,17,24,63,54,1009.7,1009.6,7,7,22.3,24.3,No,0,No
1/11/2013,Sydney,21.2,29.6,0,6.2,10,NE,43,NE,ENE,4,15,62,59,1010.1,1005.5,3,5,25,27.3,No,0,No
1/12/2013,Sydney,23.5,31.2,0,9.6,1.5,SSE,56,W,S,13,26,53,50,1005.8,1006.7,6,7,29.4,28.1,No,0,No
1/13/2013,Sydney,20.7,23.8,0,6.2,0,SSW,56,ESE,SSE,13,19,71,77,1011.5,1008.5,8,7,22.4,22.2,No,8.6,Yes
1/14/2013,Sydney,17.1,23.7,8.6,2,9.4,S,59,S,SSE,17,28,69,49,1015.2,1017.5,7,2,18.8,22.2,Yes,0.2,No
1/15/2013,Sydney,16.8,24.9,0.2,9.8,10.8,NE,41,NW,E,6,17,62,53,1019.4,1016.7,3,3,20.5,23.1,No,0,No
1/16/2013,Sydney,19.1,27.2,0,6.6,11.4,E,31,WNW,E,7,24,64,65,1014.6,1011.8,3,4,23.2,24.9,No,0,No
1/17/2013,Sydney,21.4,29,0,8.2,12.1,ENE,41,NW,E,2,26,75,67,1012.5,1007.9,5,1,24.3,26.5,No,0,No
1/18/2013,Sydney,21.7,45.8,0,9,8.4,S,78,E,E,13,15,62,14,1002.9,997.9,0,3,28.9,44.7,No,0,No
1/19/2013,Sydney,21.5,24.8,0,12.6,2.3,SSE,50,S,SSE,19,20,65,59,1013.2,1013.8,6,8,22.7,22.4,No,0.2,No
1/20/2013,Sydney,20.2,24.3,0.2,5,0,SSE,28,SE,ESE,13,15,67,59,1017.3,1016.1,7,8,22.3,23.6,No,0.2,No
1/21/2013,Sydney,20.7,26.6,0.2,4.2,5.3,ENE,37,ESE,NE,2,17,71,52,1015.8,1013.4,7,7,24.2,25.5,No,0,No
1/22/2013,Sydney,20.9,29.6,0,7.4,7.3,S,52,NNE,NE,17,17,63,63,1010.4,1007.4,2,7,26.5,26.5,No,0,No
1/23/2013,Sydney,20.7,25.7,0,6.2,2.3,S,56,SSW,S,20,26,74,61,1015.3,1015.3,7,7,21.8,24.4,No,0,No
1/24/2013,Sydney,20.4,29.8,0,7.2,10.5,SSW,33,SSW,ESE,20,20,70,52,1017.5,1015.3,7,2,22.7,29.3,No,0,No
1/25/2013,Sydney,21.6,29.2,0,4.6,12.8,ENE,44,N,E,11,26,69,64,1012.9,1010.5,2,1,25.8,27.6,No,0,No
1/26/2013,Sydney,23.7,28.2,0,11.4,8.3,NE,57,ENE,NE,17,30,73,70,1012.5,1011.1,7,6,26.5,27,No,16.8,Yes
1/27/2013,Sydney,20.1,22.7,16.8,8.2,0,W,50,E,NNE,6,9,90,90,1009.2,1009,8,8,20.5,20.9,Yes,15.8,Yes
1/28/2013,Sydney,20.5,23,15.8,2.2,0,NE,69,NE,ENE,7,24,88,92,1009.2,1008.1,8,8,22.7,21.6,Yes,95.2,Yes
1/30/2013,Sydney,19.8,26,0.8,5.6,8.5,ESE,28,SE,ESE,11,20,70,58,1014.7,1014,5,2,22.2,24.9,No,0,No
1/31/2013,Sydney,21,27.8,0,5.6,12.2,NE,54,N,NE,19,24,66,64,1013.2,1008.4,3,1,25.9,27.2,No,31.8,Yes
3/1/2013,Sydney,16.5,20.1,31.8,6.8,0,SSE,63,SE,SSE,26,26,86,85,1014.4,1016.2,8,8,19.5,18.7,Yes,15.2,Yes
3/2/2013,Sydney,17.9,23.1,15.2,6.2,0.1,SSE,57,SE,SSE,30,31,73,78,1021,1020.8,7,8,19,20.1,Yes,7.4,Yes
3/3/2013,Sydney,17.7,25.5,7.4,4.8,6.8,SE,56,SE,ESE,30,30,63,56,1021.6,1020.4,7,6,23.1,24.8,Yes,4.4,Yes
3/4/2013,Sydney,19.5,26.1,4.4,6.6,9.6,ESE,39,E,ESE,22,22,53,49,1021.9,1020.9,3,3,23.7,25.1,Yes,0.2,No
3/5/2013,Sydney,20.5,26.8,0.2,6,9.1,ENE,35,E,ENE,20,28,70,48,1021.7,1020,6,3,23.1,25.8,No,0,No
3/6/2013,Sydney,20.2,27.3,0,7.4,7.6,ENE,39,NNW,ENE,6,24,78,55,1020.9,1018.4,7,3,21.6,25.6,No,0,No
3/7/2013,Sydney,18.6,27.1,0,7.4,11.4,NE,39,WNW,NE,11,24,67,52,1019.9,1017.4,1,1,22.8,26.3,No,0,No
3/8/2013,Sydney,20.3,26.8,0,7.8,6.1,E,31,W,E,9,20,67,57,1022.1,1020.5,4,4,22.4,26.2,No,0.6,No
3/9/2013,Sydney,21.2,27.2,0.6,6.8,6.6,ENE,39,W,ENE,13,24,75,53,1021.3,1019,5,3,22.5,26,No,0,No
3/10/2013,Sydney,19.6,28,0,7.4,9.8,ENE,35,W,ENE,7,20,67,49,1020.1,1017.5,5,5,22.3,25.5,No,0,No
3/11/2013,Sydney,20.7,27.4,0,7.8,9.3,ENE,35,W,E,9,26,72,64,1020.7,1019.6,5,5,23.2,25.4,No,0,No
3/12/2013,Sydney,20.4,26.4,0,6.4,7.9,E,30,W,E,13,19,78,58,1021,1018.4,7,2,21.9,25.7,No,0,No
3/13/2013,Sydney,18.3,28.3,0,5.4,11.1,NE,46,W,NE,7,26,72,52,1014.5,1010.9,1,1,21.5,26.3,No,0,No
3/14/2013,Sydney,20.8,24.3,0,7.8,1.3,SSW,43,SSE,SSW,7,11,72,68,1012,1011.2,6,7,23.1,24,No,1,No
3/15/2013,Sydney,19.7,25,1,2.6,2,SSW,43,SSW,SSW,24,26,78,70,1016.1,1015.7,7,7,20.8,22.5,No,0.2,No
3/16/2013,Sydney,20.1,28.7,0.2,4.2,10.7,E,31,N,E,11,20,70,65,1013.6,1008.9,1,3,23.3,25.8,No,0,No
3/17/2013,Sydney,18.7,24,0,6.8,10.8,SSW,65,SSW,SSW,24,31,48,35,1013,1015,2,1,19.2,23.2,No,0,No
3/18/2013,Sydney,13.9,23.8,0,8.6,10.2,SSW,41,W,ESE,20,24,55,44,1021.1,1020.2,2,2,16.8,22.3,No,0,No
3/19/2013,Sydney,14.3,24.7,0,6.4,10.7,ESE,28,W,ESE,17,19,66,48,1024.2,1022.8,2,3,16.3,23,No,0,No
3/20/2013,Sydney,16.1,24.8,0,5.4,9.9,NE,37,WNW,E,13,20,71,53,1025.4,1022.3,3,3,19.3,24.5,No,0,No
3/21/2013,Sydney,18.5,26.3,0,6.6,8,NNE,54,NNE,NE,7,26,60,50,1019.4,1014.3,2,7,21.1,25,No,0,No
3/22/2013,Sydney,21.1,31.8,0,6.8,4.4,NW,59,NNW,NNW,20,20,56,41,1013.5,1011,6,7,26.1,31.5,No,1,No
3/23/2013,Sydney,21.6,27,1,8.4,8.5,ESE,30,ESE,E,4,24,73,73,1016.5,1013.7,4,5,24.2,24,No,0.8,No
3/24/2013,Sydney,20.6,28.4,0.8,4.8,10.5,E,28,WNW,E,9,17,71,65,1015.9,1011.5,1,1,22.6,26.4,No,0,No
3/25/2013,Sydney,17.9,30,0,7,11,S,30,WNW,S,19,13,57,49,1018.3,1017.5,1,2,21.8,29.5,No,0,No
3/26/2013,Sydney,20.6,26.9,0,4.4,4.3,ENE,39,WNW,ENE,9,24,83,73,1019.4,1016.3,7,7,21.7,25.5,No,0,No
3/28/2013,Sydney,21.5,33.5,0,7,7.3,W,37,E,E,2,11,71,34,1016.8,1012.1,1,7,23.4,30.9,No,3,Yes
3/29/2013,Sydney,16.7,22.3,3,8,8.3,SSE,44,SW,SSE,22,20,48,48,1018.5,1017.7,1,7,19.2,20.9,Yes,0,No
3/30/2013,Sydney,14.8,23.6,0,5.2,10.6,NE,35,W,ENE,13,24,62,53,1017.6,1012.8,1,6,18.7,22.6,No,0,No
3/31/2013,Sydney,17.9,25.4,0,5,7.3,SSE,44,WSW,S,13,28,78,38,1011.4,1010.8,7,6,18.3,24.4,No,2.8,Yes
4/1/2013,Sydney,17.4,24.3,2.8,6.6,5.8,W,26,WSW,E,13,17,83,56,1017.9,1015.5,6,3,18.6,23.5,Yes,0,No
4/2/2013,Sydney,16.3,26.2,0,3.8,10.9,SW,39,W,ESE,19,19,67,41,1016,1013.8,0,2,19,25.4,No,27.4,Yes
4/3/2013,Sydney,17,18.6,27.4,6.6,0,S,48,S,S,22,20,88,79,1020.9,1021.7,7,8,17,18,Yes,61.4,Yes
4/4/2013,Sydney,15.7,20.9,61.4,5,0.4,SSW,31,SE,SE,17,9,93,89,1028.2,1027.8,8,8,16.6,17.7,Yes,18.4,Yes
4/5/2013,Sydney,15.6,23.6,18.4,0.8,4.3,W,24,WNW,ENE,9,7,83,55,1030.4,1028.4,7,6,17.5,22.9,Yes,2.4,Yes
4/6/2013,Sydney,15.6,20.6,2.4,3.6,1.6,NE,31,W,SE,11,6,93,75,1028,1025.2,5,7,17,18.8,Yes,3.8,Yes
4/7/2013,Sydney,14.2,22.7,3.8,2.4,7,W,22,W,E,9,15,73,62,1024.5,1021.6,3,3,19,22.2,Yes,2,Yes
4/8/2013,Sydney,14.6,24.2,2,3.4,8.3,ESE,26,W,ESE,15,17,72,61,1025.3,1023.9,1,6,18.4,22.5,Yes,5.2,Yes
4/9/2013,Sydney,15.6,22,5.2,2.4,3.6,WNW,24,WNW,ESE,15,6,90,73,1026.7,1024.3,6,3,16.7,20.7,Yes,2,Yes
4/10/2013,Sydney,14.4,24.1,2,2.2,10.4,ENE,30,WNW,ENE,13,20,72,57,1024.8,1021.3,1,2,18.9,23,Yes,0,No
4/11/2013,Sydney,15.2,25.3,0,4.6,10.8,NE,26,WNW,ENE,13,17,71,43,1023.5,1021.6,1,1,19,24.7,No,0,No
4/12/2013,Sydney,15.6,26,0,4.4,10.3,ENE,31,WNW,ENE,13,19,73,47,1025.9,1022.8,1,1,19.7,24.2,No,0,No
4/13/2013,Sydney,15.7,25.4,0,4.8,10.7,NE,35,W,NE,17,22,71,55,1021.5,1016.4,1,1,19.6,23.7,No,0,No
4/14/2013,Sydney,16.1,27.7,0,5.4,10.6,W,24,W,ENE,17,13,72,54,1013.9,1010.9,2,2,19,25.2,No,0,No
4/15/2013,Sydney,17.4,27.9,0,5.8,5.7,S,37,W,E,9,11,75,49,1010.1,1007.4,7,4,19,26.2,No,7,Yes
4/16/2013,Sydney,16.9,22,7,3.2,4.4,SSW,41,W,S,17,20,88,69,1015,1013.5,8,6,17.2,21.4,Yes,0,No
4/17/2013,Sydney,14.2,23.6,0,4,7.7,SSE,30,WNW,SSE,13,17,75,65,1016.7,1014,1,7,17.7,21.9,No,0.2,No
4/18/2013,Sydney,15.4,24.5,0.2,2.6,9.1,S,41,WNW,SSE,15,26,76,69,1014.7,1012.5,1,6,18.5,21.4,No,0.4,No
4/19/2013,Sydney,13.3,20.2,0.4,4.6,10.5,SW,65,WSW,SSW,20,35,50,39,1014.7,1012.8,2,4,15.3,20,No,33.6,Yes
4/21/2013,Sydney,10.9,22.2,32.8,2.8,9.7,W,33,W,ESE,15,15,71,56,1016.1,1012.4,1,1,14.4,20,Yes,0.2,No
4/22/2013,Sydney,13.9,24.7,0.2,2.6,8.1,WSW,41,WNW,W,13,11,85,39,1011,1006.9,6,2,14.6,24.2,No,0.2,No
4/23/2013,Sydney,12.7,25.3,0.2,3.6,10.4,WSW,43,W,ESE,15,15,57,43,1012.7,1011.7,1,2,16.9,23.4,No,0,No
4/24/2013,Sydney,12.3,23.8,0,3.6,10.8,W,35,W,ESE,20,13,62,27,1018.9,1015.9,1,1,15.5,23.4,No,0,No
4/25/2013,Sydney,12.5,23.2,0,4.8,10.1,W,33,W,ESE,20,17,52,45,1021.8,1019.5,2,1,15.1,20.3,No,0,No
4/26/2013,Sydney,14,27.2,0,3.4,10.7,W,41,W,SW,17,13,56,30,1022.6,1019.1,1,0,17.3,25.9,No,0,No
4/27/2013,Sydney,14,26.3,0,4.4,9.5,ENE,26,W,ENE,17,19,65,51,1022,1017.7,1,1,17.2,22.6,No,0,No
4/28/2013,Sydney,14.4,28.7,0,4.6,10.1,WNW,28,W,WNW,7,15,59,29,1019,1016,1,1,18.6,28.1,No,0,No
4/29/2013,Sydney,15.9,26.5,0,6.2,9.3,WNW,26,WNW,ESE,13,13,59,73,1022.4,1020.9,1,3,18.5,22.6,No,0,No
4/30/2013,Sydney,18.4,22.7,0,2.8,4,SSW,35,SSW,SSE,15,19,80,71,1025.6,1022.4,7,7,19.7,20.5,No,0,No
5/1/2013,Sydney,16.9,25,0,1.2,7.4,S,37,WNW,SE,15,17,86,61,1018.7,1014.3,7,5,18.1,24.2,No,0,No
5/2/2013,Sydney,14.4,20.3,0,5.6,7.4,S,46,W,S,13,20,53,51,1025.3,1025.2,1,4,15.1,18.7,No,0,No
5/3/2013,Sydney,11.1,22.9,0,3,10.2,N,31,WNW,ENE,19,19,72,51,1026.7,1020.5,1,7,14,20.9,No,0,No
5/4/2013,Sydney,14,26.4,0,4.4,6.2,SSE,56,W,SSE,19,37,50,56,1017.9,1018.5,7,3,17.4,20.2,No,0,No
5/5/2013,Sydney,12.7,20.1,0,6.4,9.1,SSE,37,W,S,15,7,56,38,1025.1,1022.1,6,1,14.5,19.7,No,0,No
5/6/2013,Sydney,10.8,20.1,0,3.4,8.2,SSW,35,W,S,13,17,68,60,1026.6,1024.5,3,7,14.3,19.2,No,0,No
5/7/2013,Sydney,11.7,21.5,0,3,8.8,ESE,31,W,SSE,13,19,76,55,1028.7,1027.1,2,6,15.2,19.9,No,0,No
5/8/2013,Sydney,12.4,21.6,0,3.4,5.3,WNW,22,W,E,13,9,80,51,1031.1,1028.1,7,4,15.2,21.2,No,0,No
5/9/2013,Sydney,12.1,23.2,0,1.8,10.2,W,24,W,ENE,17,13,79,54,1030.7,1027.4,1,1,14.7,22,No,0,No
5/10/2013,Sydney,12.5,23.5,0,3.6,10,W,26,W,SE,20,13,77,53,1030.8,1028.4,1,1,14.3,22.9,No,0,No
5/11/2013,Sydney,13,22.1,0,2,4.3,ENE,31,W,ENE,22,22,77,69,1030.2,1027.5,5,6,15.2,20.8,No,0,No
5/12/2013,Sydney,14,22.1,0,3.6,7,ENE,28,W,ENE,13,13,93,59,1027.2,1022.7,8,2,14.3,21.4,No,0,No
5/13/2013,Sydney,13.7,22.8,0,2,1.8,NNW,28,W,NNE,9,11,88,53,1018.9,1014.2,7,8,14.4,21.9,No,0,No
5/14/2013,Sydney,14.2,21.3,0,2.4,6.9,W,41,W,SE,20,13,60,31,1013.8,1011.1,7,6,14.2,20,No,0.2,No
5/15/2013,Sydney,9.2,20.6,0.2,2.8,9.8,W,46,W,WNW,15,28,59,34,1013.2,1009.6,1,3,13.6,20.1,No,0,No
5/16/2013,Sydney,13.6,20.6,0,5.4,8.3,W,50,NNW,W,22,31,55,36,1010.3,1007.3,2,3,16.9,19.4,No,0,No
5/17/2013,Sydney,12.2,19.6,0,4.6,10.1,WSW,57,WSW,WSW,24,28,50,33,1011.9,1010.4,1,1,14.7,18.6,No,0,No
5/18/2013,Sydney,11.1,20.6,0,3.8,10.1,WSW,41,W,W,17,22,53,31,1014.7,1011.8,1,1,13.2,19.1,No,0,No
5/19/2013,Sydney,9.8,20.2,0,3.6,9.1,W,39,W,W,20,20,54,30,1016.8,1014.1,2,1,12.1,19,No,0,No
5/20/2013,Sydney,10.1,20.7,0,4,8.5,W,44,W,WSW,19,22,61,37,1018.7,1014.7,4,3,11.3,19.6,No,0,No
5/21/2013,Sydney,10.1,22.5,0,4,9.1,W,54,W,SW,22,20,55,32,1015.3,1012.3,3,7,15.4,21.8,No,0,No
5/22/2013,Sydney,9.4,16,0,2.2,1.3,WNW,31,WNW,SSW,17,20,71,79,1015,1010.1,6,8,11.2,14.5,No,27.2,Yes
5/23/2013,Sydney,10.6,17.4,27.2,5.2,0.7,SSE,48,WSW,SE,11,22,93,71,1013.7,1012.7,7,6,13.4,16.4,Yes,30.6,Yes
5/24/2013,Sydney,12.7,20.6,30.6,2.4,5.8,SE,48,W,SSE,28,24,89,47,1019.1,1017.9,7,7,13,20.1,Yes,20,Yes
5/26/2013,Sydney,9.5,21.3,0,1.8,10.1,W,30,W,NE,20,4,70,45,1025.7,1023,1,1,11.3,20.2,No,3.4,Yes
5/27/2013,Sydney,10.6,20.2,3.4,3.2,7.1,SSW,41,W,SSE,22,24,84,58,1029.4,1028.2,5,5,11.6,19.4,Yes,28.6,Yes
5/28/2013,Sydney,11.6,19.3,28.6,1.2,3.2,ENE,30,WNW,E,11,15,94,75,1032.8,1030.2,8,8,12.9,17.8,Yes,0.2,No
5/29/2013,Sydney,11.3,21.1,0.2,2,4.9,W,20,W,ENE,15,15,94,60,1031.4,1027.8,8,3,12.3,20.6,No,0,No
5/30/2013,Sydney,11.7,21.4,0,2.6,5.7,E,24,WNW,ENE,15,7,90,67,1029.3,1025.9,4,5,12.8,20,No,0,No
6/1/2013,Sydney,13.9,21.2,0,4,3,NW,52,N,N,11,17,62,61,1019.4,1014.1,6,7,18.7,19.9,No,14.8,Yes
6/2/2013,Sydney,14.4,15.8,14.8,3,1.8,S,81,W,SW,20,24,92,68,1006.1,1009.8,8,7,14.7,14,Yes,34.4,Yes
6/4/2013,Sydney,10.3,21.1,0,3.6,9.3,W,41,W,S,24,9,66,53,1026.3,1023.8,3,1,12.2,20.7,No,0,No
6/5/2013,Sydney,10.5,19.3,0,3.4,2.3,W,26,WNW,ENE,7,13,87,70,1025.8,1021.6,8,7,11.7,18.3,No,0,No
6/6/2013,Sydney,11.7,20.1,0,1.6,2.3,NNW,26,W,NNE,15,6,61,59,1022.8,1020,7,8,14.9,19.2,No,0,No
6/7/2013,Sydney,14.9,22.2,0,2,1.8,SSE,41,NNW,SSW,20,15,70,55,1019.8,1018.5,8,6,18.5,21.6,No,0,No
6/8/2013,Sydney,13.5,19.2,0,3,1.5,SSE,43,W,SE,19,11,73,53,1030.7,1028.6,7,7,14.2,17.5,No,0,No
6/9/2013,Sydney,11,18.9,0,7,6.9,ENE,26,W,ENE,13,15,80,63,1028.6,1024.3,4,7,12.6,18.4,No,0,No
6/10/2013,Sydney,10.5,21.5,0,1.4,3.9,NNW,28,W,WNW,13,17,90,67,1021.6,1018.7,2,8,11.1,18.5,No,0.8,No
6/11/2013,Sydney,10.5,19.6,0.8,0.2,8.5,W,30,W,WNW,17,9,94,54,1021,1017.6,3,6,11.3,18.4,No,0,No
6/12/2013,Sydney,10.4,16,0,2,1,W,41,WNW,W,13,19,85,90,1015.1,1009.7,7,6,11.6,15.8,No,8.4,Yes
6/13/2013,Sydney,10.6,20.9,8.4,0.6,8.6,NW,48,WNW,WNW,15,20,89,45,1007,1004.3,3,3,13.4,20.1,Yes,0,No
6/14/2013,Sydney,11.7,20.1,0,3.6,7,W,46,NNW,WSW,17,22,64,46,1005.2,1002.9,2,6,14,18.5,No,0,No
6/15/2013,Sydney,13,17.6,0,4,5,WSW,43,WSW,SSW,24,11,58,46,1009.9,1009.9,4,7,13.8,17.3,No,0,No
6/16/2013,Sydney,9.7,19.1,0,3.2,9.5,W,41,W,S,24,15,59,50,1014.4,1011.6,2,4,11.8,16.6,No,0,No
6/17/2013,Sydney,8.5,17.7,0,3.8,3.8,S,44,W,SW,26,17,65,56,1009.5,1008.3,6,6,11,15.7,No,0,No
6/18/2013,Sydney,8,19.2,0,1.6,8,S,43,W,S,26,17,76,52,1013.5,1012.2,1,2,9.6,16.1,No,15.6,Yes
6/19/2013,Sydney,8.7,16.1,15.6,3.2,0,S,52,W,SSW,24,26,80,65,1021.7,1021.3,6,7,10.5,14.3,Yes,1.4,Yes
6/20/2013,Sydney,8.7,16.6,1.4,2.8,7.2,SSW,39,W,SSW,26,20,71,57,1024.2,1021,3,6,9.9,15.6,Yes,0,No
6/21/2013,Sydney,8,17.3,0,2,8.1,W,31,W,SSW,19,15,79,58,1021.6,1019.1,5,2,9.6,16.1,No,1.2,Yes
6/22/2013,Sydney,7.7,13.5,1.2,2.4,0,SE,39,W,SSW,26,17,87,83,1024.9,1024.2,7,7,7.9,11.9,Yes,56.2,Yes
6/23/2013,Sydney,7.6,13.9,56.2,0.4,0.2,SSE,41,WNW,SSW,7,19,93,90,1028.5,1026.7,7,7,11,11.9,Yes,53.4,Yes
6/24/2013,Sydney,9.6,13.8,53.4,0.2,0.1,W,39,W,WNW,17,11,91,77,1021.7,1017.9,7,7,10.2,13.1,Yes,5,Yes
6/25/2013,Sydney,10,16.7,5,2.4,0.2,SSE,41,W,W,17,9,93,90,1016.3,1014.8,8,6,10.6,13.8,Yes,15.6,Yes
6/26/2013,Sydney,10.5,19.8,15.6,1.4,4.3,SSE,52,SE,SE,31,20,84,63,1019.8,1020,7,7,16.7,19.2,Yes,0.8,No
6/27/2013,Sydney,12.8,18.8,0.8,3.4,2.4,WNW,26,W,ESE,15,19,93,64,1022.9,1020.7,7,7,13.4,17.6,No,16.8,Yes
6/28/2013,Sydney,12.9,16.1,16.8,2.8,0,ESE,41,W,ENE,9,15,93,83,1023.7,1022.5,7,7,13.3,16,Yes,41,Yes
6/29/2013,Sydney,12.7,14.2,41,3.2,0,E,28,SSE,SSE,9,9,90,87,1024.8,1023,8,8,13.6,13.2,Yes,51,Yes
6/30/2013,Sydney,11.3,17.1,51,2,2.2,SE,37,W,SSW,11,9,94,82,1025.7,1023.5,7,5,12.4,16.6,Yes,9.8,Yes
7/1/2013,Sydney,8.8,20.1,9.8,0.8,9.8,W,26,W,E,20,7,89,56,1024.4,1021.9,1,1,10.3,18.5,Yes,0,No
7/2/2013,Sydney,8.8,19.9,0,2.2,9.8,W,33,W,WNW,20,4,77,46,1024.9,1021,1,2,10.2,18.9,No,0,No
7/3/2013,Sydney,8.1,19.8,0,2.2,9.5,W,26,WNW,NNE,19,13,82,53,1024.4,1020.8,1,0,9.5,19.2,No,0,No
7/4/2013,Sydney,8.5,23.4,0,2.6,9.8,NW,43,NNW,NNW,17,22,57,38,1016.3,1011.5,0,1,14.7,22.6,No,0,No
7/5/2013,Sydney,14.7,19.5,0,4,9.7,W,65,NW,W,20,33,54,30,1010.9,1010.8,1,1,16,18.5,No,0,No
7/6/2013,Sydney,7.8,17.4,0,4.2,9.8,WSW,37,WNW,WNW,13,19,57,31,1020.1,1018.1,0,0,10.2,17.1,No,0,No
7/7/2013,Sydney,7.4,19.1,0,4,9.5,W,35,W,WSW,19,11,62,35,1026.9,1025.6,1,1,10,17.7,No,0,No
7/8/2013,Sydney,7.4,19.2,0,2.2,9.1,W,33,W,SSE,19,17,68,36,1031.7,1029.9,0,3,9.3,17.7,No,1.6,Yes
7/9/2013,Sydney,8.7,13.6,1.6,3,1,W,30,W,SSW,19,17,83,84,1035,1033.6,5,7,9.3,11.8,Yes,8,Yes
7/10/2013,Sydney,8.9,15.9,8,1.2,2.7,W,24,W,SSE,17,13,84,71,1033.5,1031.6,7,6,10.3,14.8,Yes,0,No
7/11/2013,Sydney,8.2,18.4,0,1.2,8.2,W,30,W,E,20,9,91,62,1035.3,1032.2,2,5,9.1,17,No,0.2,No
7/12/2013,Sydney,8.3,20.2,0.2,1.2,8.4,W,30,W,WNW,17,6,92,46,1031.1,1027.1,1,1,9.6,19.2,No,0,No
7/13/2013,Sydney,8.3,17.4,0,3,5,WNW,26,W,E,15,2,85,61,1029.2,1027.3,7,6,10.9,17.3,No,0,No
7/14/2013,Sydney,8.9,18.4,0,1,8.5,W,24,W,NE,11,15,88,60,1028.4,1025.4,4,8,10.7,17.5,No,0.2,No
7/15/2013,Sydney,10.7,22,0.2,3.6,1.7,NNW,33,NW,NNW,4,13,78,58,1024.6,1021.9,7,7,15.4,19.4,No,1.4,Yes
7/16/2013,Sydney,14.4,21.6,1.4,0.2,3.4,NW,26,W,NE,9,13,88,67,1024.7,1022.1,7,4,15.1,19.6,Yes,4.8,Yes
7/17/2013,Sydney,13,24.3,4.8,1.8,8.7,NE,22,W,E,9,9,85,48,1023.8,1020.6,4,3,14.5,23,Yes,0,No
7/18/2013,Sydney,13.3,22.6,0,2.4,3.9,NNE,30,W,NE,7,13,85,72,1022.9,1019.4,7,7,15.1,19.4,No,0,No
7/19/2013,Sydney,15,20.4,0,3.2,1.6,NNW,57,NE,N,15,17,66,73,1015.7,1011.7,4,7,18.1,17.5,No,0.8,No
7/20/2013,Sydney,14.5,20.4,0.8,2.4,8.9,NNW,48,N,NW,17,26,65,38,1009.3,1005.4,2,2,16.5,19.8,No,0.2,No
7/21/2013,Sydney,8.5,16.3,0.2,6.4,10.1,NW,54,NW,WNW,24,31,49,29,1016,1013.2,1,1,11,16,No,0,No
7/22/2013,Sydney,8.7,17.2,0,3.8,9.9,WNW,54,WNW,W,17,26,54,28,1019.4,1016.3,2,2,12.2,16.6,No,0,No
7/23/2013,Sydney,7.1,17.7,0,3.2,8,WSW,44,W,WSW,17,19,60,42,1019.9,1018.5,1,7,11,15.9,No,0,No
7/24/2013,Sydney,10.1,17,0,4,4.8,SSW,48,WSW,SSW,17,20,61,46,1026.6,1026.4,1,6,12.3,16.6,No,0,No
7/25/2013,Sydney,7.4,19.6,0,3,8.6,WNW,33,W,E,20,9,72,38,1029.8,1026.6,1,3,8.8,17.9,No,0,No
7/26/2013,Sydney,7.9,20.3,0,3.4,9.3,WNW,22,WNW,WNW,15,7,75,32,1025.9,1023.3,5,1,9.2,19.5,No,0,No
7/27/2013,Sydney,7.4,18.7,0,1.8,9.9,W,28,W,E,22,15,62,56,1031,1028.2,1,1,9.4,17.8,No,0,No
7/28/2013,Sydney,8.3,18.8,0,3.6,6.8,NNE,26,WNW,E,7,17,84,64,1029.8,1025.8,6,6,9.7,18.1,No,0,No
7/29/2013,Sydney,9.7,24,0,2.6,10.2,NNW,37,N,N,22,11,53,35,1025.2,1020.8,6,1,17.6,23.3,No,0,No
7/30/2013,Sydney,11.1,21.5,0,3.4,3.4,SSW,48,W,ENE,13,6,73,49,1019.9,1017.8,6,5,12.8,19.7,No,5.6,Yes
7/31/2013,Sydney,12.6,18.4,5.6,2.6,8.1,S,43,SSW,S,20,22,82,61,1023.9,1022.7,7,4,13.9,17,Yes,0,No
